,Shannon,Fisher,GBP,E2,E3,R2,R3,G1,G2,G3,Ig,Corr_MP2
693,267.8344248,14704.13304,2432.503488,1893.98385,67405.7252,366.529482,379.824447,-176.6116197,136.370203,493.9189255,3.28084153,-6.782495652
694,268.0847214,14704.97016,2432.230827,1893.76412,67395.6351,366.553363,379.904525,-177.5593519,137.8556064,494.1270478,3.29148272,-6.86093137
695,268.2520513,14705.75137,2431.833254,1893.68744,67395.0955,366.58242,379.996286,-178.7889973,138.7158516,494.6107113,3.30530915,-6.968760301
696,268.0568923,14704.84715,2432.262819,1893.88079,67402.8194,366.543757,379.874231,-177.4269058,137.2914456,493.9852577,3.2868461,-6.850413002
697,268.1940397,14705.40844,2432.084652,1893.79655,67398.3773,366.564925,379.942716,-178.0956949,138.0220586,494.1781223,3.29673339,-6.905972463
698,267.9543988,14704.61252,2432.215586,1893.97346,67409.7085,366.550528,379.890989,-177.4548354,135.0122086,494.1476156,3.29086909,-6.858051532
699,267.9664396,14704.92748,2432.228441,1893.8069,67398.4078,366.557137,379.908771,-177.6220573,137.7005129,494.3557964,3.29469456,-6.875875163
700,268.1083094,14705.10672,2432.044204,1893.85481,67402.5742,366.561807,379.931145,-178.0826198,137.9214409,494.3505846,3.29558393,-6.912805161
701,268.1493015,14705.30917,2431.947814,1893.73849,67395.1995,366.570021,379.958316,-178.2944641,138.3938365,494.6145279,3.299123,-6.929618419
702,268.2261186,14705.41953,2432.00088,1893.79784,67402.5829,366.560127,379.925428,-178.2512727,137.6426261,494.1938046,3.29483954,-6.935887096
703,268.1829383,14705.34509,2432.052958,1893.81907,67403.3008,366.565005,379.94142,-178.172106,137.5594163,494.404602,3.29703784,-6.920342145
704,268.1909947,14705.34302,2432.080598,1893.75063,67394.7738,366.556685,379.917083,-178.079011,138.2526327,494.2796197,3.29252217,-6.909517509
705,267.8202694,14703.98691,2432.50676,1893.85788,67396.6343,366.525382,379.809906,-176.5534919,137.0842769,493.8487863,3.2791934,-6.791900869
706,268.0691457,14704.81812,2432.31713,1893.85073,67398.8207,366.539176,379.861162,-177.3215119,137.2914356,493.8570881,3.28426037,-6.84307489
707,268.1318024,14705.3443,2432.16228,1893.72311,67394.5597,366.563821,379.938083,-177.8733481,138.0522655,494.1023556,3.29640094,-6.884002259
708,267.885832,14704.24549,2432.450252,1894.05344,67414.1734,366.53824,379.850602,-177.0112155,135.926903,494.1133841,3.28527531,-6.830377666
709,268.182965,14705.40668,2432.001728,1893.74673,67396.6762,366.573077,379.963429,-178.3211082,138.2367488,494.3457741,3.30136586,-6.936082855
710,268.1431927,14705.22733,2432.001801,1893.70938,67393.1818,366.562699,379.935417,-178.1843679,138.5197845,494.4009781,3.29562609,-6.919571652
711,267.8733992,14704.58873,2432.435959,1893.87796,67398.4626,366.558714,379.911859,-177.1059709,137.474494,494.0388583,3.29605924,-6.826064631
712,268.0305665,14704.85368,2432.255422,1893.87886,67403.4022,366.551271,379.895893,-177.4833892,137.1795956,494.1158553,3.29088034,-6.854863756
713,268.2172725,14705.4309,2431.98925,1893.67724,67391.5077,366.555115,379.914736,-178.2293504,138.4689175,494.1785481,3.29139662,-6.920294884
714,268.1364946,14705.35386,2432.183107,1893.73094,67393.2409,366.566386,379.945288,-177.8725727,138.1751212,494.1327721,3.29778352,-6.885635333
715,268.2625814,14705.7363,2431.793406,1893.64446,67394.536,366.581232,379.990694,-178.7850754,138.6388164,494.6072476,3.30501867,-6.975966034
716,268.0481964,14704.97174,2432.289246,1893.87132,67401.0789,366.548004,379.888883,-177.45275,137.3649292,494.0734455,3.28860692,-6.846872702
717,268.0219096,14704.68068,2432.346993,1893.91925,67403.8575,366.541181,379.864185,-177.2575803,137.0352785,494.1186114,3.2858777,-6.838541482
718,268.0747174,14704.9544,2432.312437,1893.88228,67402.1589,366.544038,379.876752,-177.428324,137.3040712,493.9659731,3.28673889,-6.848729367
719,267.98647,14704.63275,2432.302786,1893.85245,67402.0794,366.545389,379.875925,-177.3072888,137.1291074,494.105538,3.28824655,-6.844478015
720,268.3152746,14705.84639,2431.858522,1893.61687,67391.498,366.58125,379.992904,-178.7554141,138.9621284,494.4519793,3.30480205,-6.96762333
721,267.8721643,14704.52765,2432.364668,1893.89431,67401.6803,366.563138,379.922927,-177.2872403,137.2804784,494.2395699,3.29852675,-6.856297077
722,267.8080615,14704.06197,2432.403719,1893.87794,67400.781,366.544331,379.865639,-176.9106954,137.0502547,494.2676635,3.28904428,-6.829754902
723,268.321163,14705.77339,2431.904813,1893.75848,67398.4599,366.560122,379.934234,-178.559114,138.4056428,494.2628555,3.29296254,-6.938148763
724,268.1624578,14705.13914,2432.291705,1893.87556,67401.5366,366.554016,379.907474,-177.5933451,137.5752926,494.09631,3.29169494,-6.858550548
725,267.9608458,14704.77739,2432.354843,1893.73011,67391.8471,366.55059,379.894006,-177.2317939,137.8120076,493.9367692,3.29049583,-6.832904308
726,268.6431727,14707.08853,2431.218111,1893.54095,67392.65,366.603331,380.079046,-180.2778643,139.9939176,495.0625156,3.31215983,-7.070986388
727,267.9504895,14704.51997,2432.30232,1893.91136,67403.8354,366.544903,379.87245,-177.2561972,136.7186016,494.1779878,3.28839581,-6.842703522
728,268.1265706,14705.47354,2432.038662,1893.81703,67397.6406,366.572472,379.963741,-178.2015236,138.2396163,494.3537027,3.30079543,-6.909397158
729,267.9325417,14704.40805,2432.515696,1894.01422,67409.4161,366.530382,379.829995,-176.7029189,136.0732722,493.8025045,3.28076563,-6.784113965
730,268.0822198,14705.09002,2432.175386,1893.88816,67403.4717,366.563452,379.933249,-177.8358827,137.4198679,494.2843644,3.29684518,-6.888515226
731,268.235391,14705.32604,2432.039493,1894.00671,67412.2317,366.555099,379.912625,-178.2124552,137.2235869,494.6561116,3.29156019,-6.919969356
732,268.3637127,14705.90418,2431.781476,1893.71616,67397.2098,366.578172,379.983974,-178.9533602,138.5789866,494.7051637,3.30300263,-6.985591812
733,268.1900238,14705.25206,2432.058448,1893.79022,67399.9495,366.554517,379.909655,-178.1046021,137.8760197,494.5069002,3.29160469,-6.921860905
734,268.269766,14705.64319,2431.789375,1893.72048,67399.6433,366.5696,379.956395,-178.8362174,138.3285499,494.7743287,3.29890639,-6.981064711
735,268.043181,14704.86867,2432.273144,1893.97393,67407.1987,366.548266,379.888157,-177.4670255,137.0361082,494.1933784,3.28908069,-6.851054896
736,268.3130581,14705.48751,2432.040384,1893.86653,67404.517,366.559827,379.929507,-178.2930983,137.6938897,494.5144408,3.29370181,-6.927679798
737,268.1139869,14705.17465,2432.134101,1893.7274,67393.445,366.557001,379.916424,-177.8501747,138.1061183,494.283176,3.29307504,-6.891997461
738,267.9423699,14704.62504,2432.323183,1893.80855,67397.9095,366.543181,379.8697,-177.1957493,137.2397424,493.9247235,3.28707854,-6.830795349
739,268.0874901,14705.23188,2432.190829,1893.90753,67404.4483,366.569213,379.952876,-177.86659,137.4108738,494.2759282,3.29942865,-6.886680608
740,268.1952679,14705.30024,2432.103489,1893.73614,67396.7177,366.548898,379.894456,-178.0284361,137.9659178,494.2743563,3.28829164,-6.904739295
741,268.0926398,14704.92162,2432.238055,1893.91859,67404.6542,366.553315,379.904401,-177.5799157,137.1145142,494.1961305,3.29149987,-6.863907726
742,268.3011483,14705.82183,2431.796433,1893.64626,67392.5462,366.580161,379.988027,-178.8020998,138.9174692,494.5501282,3.30444837,-6.972005723
743,267.9973014,14704.68614,2432.251581,1893.82899,67398.306,366.553226,379.899311,-177.4563026,137.5763033,494.1604179,3.29240633,-6.86508363
744,268.1573094,14705.11262,2432.027478,1893.75218,67399.2321,366.552366,379.900066,-178.1179794,137.7714839,494.4239808,3.29112409,-6.924349833
745,267.9276787,14704.63023,2432.398639,1893.70357,67389.4186,366.552249,379.893173,-177.1190414,137.9743467,493.8444556,3.29261136,-6.830945593
746,267.9856234,14704.76156,2432.240988,1893.8726,67405.0373,366.561774,379.924995,-177.5712003,137.1047721,494.410865,3.2965628,-6.876732388
747,268.46225,14706.16326,2431.746596,1893.71571,67400.3412,366.575705,379.984925,-179.111068,138.5820477,494.6619247,3.30021664,-6.989317043
748,268.1378323,14705.15264,2432.221719,1893.81007,67397.7605,366.548218,379.891684,-177.6373452,137.7560478,493.9359171,3.2883767,-6.86188986
749,268.2831487,14705.66585,2431.988566,1893.82417,67401.5645,366.572546,379.970254,-178.4265355,138.1721404,494.4874214,3.29968202,-6.925306214
750,267.8402136,14704.67158,2432.372687,1893.89856,67401.8525,366.567294,379.936322,-177.2887598,137.1712884,494.2781462,3.30050406,-6.846696098
751,268.0724345,14705.06664,2432.081495,1893.81614,67400.4766,366.558265,379.916169,-177.9448815,137.7366643,494.406754,3.29446382,-6.902917005
752,268.5062655,14706.25957,2431.820719,1893.72791,67397.3036,366.586624,380.014528,-179.0949556,138.7878387,494.6402212,3.30638085,-6.990458591
753,268.3835752,14706.00808,2431.820016,1893.68567,67395.1027,366.578151,379.990488,-178.9283725,138.9418542,494.6262239,3.30172011,-6.973182435
754,268.1451682,14705.4194,2432.1156,1893.75585,67394.8685,366.580869,379.989658,-178.0248897,138.1788628,494.3210422,3.30510662,-6.897774941
755,268.372485,14706.05959,2431.773164,1893.70691,67398.9109,366.577917,379.989799,-179.0316245,138.7571691,494.6226801,3.30166078,-6.982485269
756,267.9854161,14704.6132,2432.330781,1893.95828,67405.2602,366.5496,379.888362,-177.2985089,136.9028695,494.1392359,3.29047427,-6.843710197
757,268.1466854,14705.26685,2432.143017,1893.72372,67394.6292,366.562556,379.930891,-177.9043186,138.0213888,494.3073809,3.29626713,-6.89748349
758,268.228738,14705.45385,2432.03951,1893.73376,67395.1707,366.558248,379.923834,-178.1875501,138.250077,494.3231385,3.29296821,-6.915122064
759,268.0146919,14704.91776,2432.240322,1894.03381,67415.5999,366.562373,379.926241,-177.6665681,136.223525,494.3953276,3.29712179,-6.87647301
760,268.1457104,14705.2798,2432.066627,1893.86252,67401.8139,366.558466,379.922419,-178.1135112,137.9577546,494.3366674,3.29361089,-6.909535393
761,267.9901604,14704.6147,2432.251259,1893.85716,67401.3978,366.54792,379.883528,-177.3636384,137.3106099,494.1442919,3.28965825,-6.856283863
762,268.355281,14705.96129,2431.79221,1893.83484,67406.1871,366.583195,379.999942,-178.9616814,138.1193357,494.7361222,3.30541169,-6.979214506
763,268.4593743,14706.09053,2431.50912,1893.68066,67398.8539,366.57846,379.991177,-179.571023,139.1244238,495.1490633,3.30201205,-7.047415901
764,268.3771876,14705.98171,2431.829364,1893.75102,67401.7051,366.577258,379.98557,-178.9571668,138.4190868,494.6316697,3.30177116,-6.982158599
765,268.2155167,14705.50755,2432.059372,1893.79896,67401.216,366.563168,379.940627,-178.2697755,138.015953,494.3520098,3.29528717,-6.915569172
766,268.21332,14705.37652,2432.109238,1893.80942,67400.2048,366.561915,379.932239,-178.0818205,137.8960687,494.2862805,3.29535304,-6.910283648
767,268.196656,14705.16826,2432.02891,1893.73528,67396.7463,366.560167,379.927379,-178.147025,138.2207589,494.4830995,3.29430508,-6.92244638
768,268.1912772,14705.28151,2432.027472,1893.73638,67395.1542,366.560327,379.927313,-178.1289042,138.38591,494.3812864,3.29447835,-6.916807715
769,268.1301639,14705.07333,2432.055876,1893.81699,67399.6996,366.55841,379.92013,-178.0450179,137.9879494,494.3881312,3.29385847,-6.912439724
770,267.9872019,14704.63971,2432.367183,1894.00986,67412.5199,366.537412,379.855355,-177.2566716,135.3300144,494.0373366,3.28353446,-6.836492751
771,268.1572256,14705.24667,2432.109553,1893.77715,67396.908,366.567195,379.948166,-178.0478419,138.182347,494.4017747,3.29814068,-6.907102499
772,268.3267788,14705.50246,2432.014965,1893.76823,67399.6552,366.563745,379.941105,-178.3271541,138.1106263,494.2932982,3.29574602,-6.92861327
773,268.1561519,14705.17477,2431.979648,1893.80417,67402.0995,366.564943,379.941335,-178.2542786,138.0636819,494.6582957,3.29702899,-6.932595597
774,268.0856503,14705.16816,2432.225894,1893.72122,67393.1235,366.564523,379.937925,-177.7699497,138.1514556,494.2722741,3.29701447,-6.880490009
775,268.2000287,14705.49097,2432.078814,1893.77149,67397.2078,366.571453,379.964152,-178.1680212,138.2077065,494.2095386,3.29979322,-6.906909406
776,268.1409475,14705.19822,2432.145661,1893.97147,67409.7531,366.561746,379.929207,-177.9723664,137.2726585,494.4435269,3.29577105,-6.898045246
777,267.9310817,14704.69452,2432.396678,1893.73975,67392.0103,366.547754,379.882349,-177.133392,137.8220005,493.8901217,3.28967652,-6.826790248
778,268.1937166,14705.18096,2432.249116,1893.8641,67400.8066,366.554014,379.910141,-177.7053848,137.5976711,494.0651795,3.29129918,-6.870239075
779,268.3882552,14706.12603,2431.813674,1893.80427,67403.631,366.583821,380.008307,-179.0668984,138.424327,494.7739646,3.30459617,-6.979301659
780,268.0326258,14704.85397,2432.170831,1893.79943,67399.1072,366.552551,379.897492,-177.7066527,137.6752905,494.3959454,3.29179206,-6.890961418
781,268.2224031,14705.46122,2432.045745,1893.68788,67394.0542,366.562972,379.93716,-178.1553742,138.3272036,494.2403281,3.29551308,-6.90685075
782,268.4183716,14706.03907,2431.750556,1893.63858,67394.4557,366.577733,379.988133,-179.0817285,139.0584484,494.6572372,3.30184956,-6.994701845
783,268.0378403,14704.61306,2432.355101,1893.83074,67399.7987,366.543513,379.86979,-177.2424465,137.2904848,493.9557461,3.28738279,-6.84350469
784,268.4474518,14706.1245,2431.808009,1893.7732,67403.3358,366.578711,379.99328,-179.0684964,138.2987726,494.6851685,3.30179835,-6.983156421
785,268.2019787,14705.39345,2432.075049,1893.82718,67400.6352,366.566666,379.947713,-178.1452837,137.9313983,494.4197505,3.29753173,-6.912321424
786,267.947487,14704.61939,2432.458595,1893.91953,67402.0711,366.555519,379.904271,-177.1008527,137.0949985,494.0334647,3.29399108,-6.826979267
787,267.8838023,14704.55816,2432.414886,1893.86143,67397.5996,366.549196,379.88459,-177.0701818,137.3567538,494.048634,3.29083335,-6.826095748
788,268.0250398,14704.6714,2432.186316,1893.94284,67409.0792,366.544764,379.872087,-177.7030202,137.0334607,494.3674806,3.28823996,-6.893962972
789,268.0725744,14704.89806,2432.291657,1893.77407,67395.5889,366.551173,379.89797,-177.4149154,137.7572307,493.8624154,3.2904177,-6.848427218
790,268.1330357,14705.07397,2432.046185,1893.69755,67395.5478,366.560631,379.927616,-178.0535432,137.39382,494.3664755,3.29490888,-6.919410775
791,268.0402588,14704.92822,2432.154306,1894.02636,67413.7273,366.554086,379.902014,-177.8080543,136.7377011,494.4792873,3.2926981,-6.893130059
792,268.0917828,14705.1698,2432.131949,1893.67922,67391.3486,366.567734,379.944547,-177.9448688,138.4967136,494.2894988,3.29934323,-6.904032459
793,268.2020501,14705.46819,2432.01347,1893.92908,67411.0557,366.565707,379.946774,-178.2673707,136.9974582,494.485088,3.29665163,-6.916484439
794,268.4171852,14705.97341,2431.767294,1893.69608,67399.8971,366.567374,379.955891,-178.9823758,138.5116043,494.8710357,3.29669316,-6.984755966
795,268.4021777,14705.90507,2431.734263,1893.72653,67401.7134,366.573348,379.971319,-179.0122669,138.3255505,494.6722651,3.30017358,-6.993467175
796,268.3902082,14705.79922,2431.932901,1893.69661,67397.5251,366.570341,379.959479,-178.7387313,138.4834889,494.6016152,3.29906266,-6.972663333
797,268.0477277,14704.75841,2432.125847,1893.75469,67395.4705,366.554559,379.900389,-177.7837174,138.0847916,494.2878169,3.2935183,-6.902265045
798,268.0441275,14704.78439,2432.39018,1893.84851,67398.9918,366.540115,379.863259,-177.2319694,137.4566579,493.9849793,3.28493426,-6.832984903
799,267.9398883,14704.56126,2432.352823,1893.9825,67412.1803,366.545704,379.873945,-177.1606007,136.2599284,494.0923613,3.28896254,-6.83591312
800,268.3260842,14705.65131,2431.788259,1893.73375,67398.0976,366.560202,379.932271,-178.910495,138.8156764,494.7861582,3.29341768,-6.992704137
801,268.1745275,14705.32737,2432.174762,1893.77404,67397.3828,366.56533,379.939032,-177.9532974,138.0756952,494.2434427,3.2978693,-6.898173581
802,267.9695728,14704.59724,2432.456946,1893.91654,67402.6924,366.540076,379.861465,-177.091235,136.9969882,494.1051392,3.28523845,-6.821958269
803,268.2580283,14705.53438,2432.076493,1893.79929,67403.1142,366.559969,379.928177,-178.2069391,137.6865405,494.1876366,3.29400663,-6.914084121
804,268.1682965,14705.3414,2432.18983,1893.85845,67402.3214,366.557859,379.920247,-177.908161,137.606667,494.1592155,3.29325365,-6.886291878
805,268.2295935,14705.2817,2432.095698,1893.8634,67405.6454,366.561038,379.930524,-178.0800958,137.5350582,494.3140389,3.29477179,-6.908968424
806,268.4015557,14705.96798,2431.764452,1893.72913,67397.2001,366.571829,379.970351,-179.0314211,138.73584,494.603797,3.29879355,-6.988914752
807,267.9850228,14704.69352,2432.303578,1893.90134,67401.7474,366.548345,379.886993,-177.3552984,137.3191344,494.1195831,3.2894509,-6.84698605
808,268.1504362,14705.15064,2431.93316,1893.87398,67408.9619,366.562822,379.935513,-178.2834072,136.4642786,494.6709791,3.29576587,-6.932441259
809,267.911171,14704.2594,2432.528069,1893.82661,67396.3304,366.529468,379.82618,-176.6212405,137.1033632,493.6357479,3.28062875,-6.783318417
810,268.0616913,14705.10918,2432.120824,1893.81905,67401.5747,366.575699,379.968828,-177.913574,137.4327171,494.3373733,3.303423,-6.902813676
811,268.3538094,14706.01413,2431.783278,1893.71278,67397.4955,366.583625,380.004092,-178.9704053,138.7476691,494.7572999,3.30508664,-6.978895274
812,267.9971743,14704.65264,2432.369135,1893.96687,67411.0894,366.537854,379.854406,-177.2491102,136.1555846,493.9465188,3.28423822,-6.841070908
813,268.2175111,14705.43146,2432.05393,1893.79957,67397.6358,366.554747,379.913412,-178.1792664,138.1046751,494.2403949,3.29117751,-6.911733331
814,268.2435757,14705.32551,2432.056508,1893.68383,67392.608,366.558843,379.923614,-178.124964,138.3143624,494.1805375,3.29363511,-6.918454991
