,Shannon,Fisher,GBP,E2,E3,R2,R3,G1,G2,G3,Ig,Corr_MP2,Corr_CCSD,Corr_CCSD(T),E(0),E(CCSD),ECCS(T)
1018,184.1241517,5997.517165,1137.220077,759.161243,26901.5634,173.115509,183.481672,-87.61487885,64.4127177,217.6145812,2.61358609,-3.336311698,-3.468632802,-3.638978564,-922.9485918,-926.4172246,-926.5875703
1019,184.8059858,5997.855571,1137.114349,758.905958,26897.2161,173.052536,183.295175,-87.77659092,64.69675238,216.8945494,2.57895768,-3.353363521,-3.482461424,-3.655702577,-922.9426221,-926.4250836,-926.5983247
1020,184.8979401,5998.39627,1137.220307,759.002913,26905.0248,173.081265,183.382766,-87.9076306,64.20599385,216.6225953,2.59455605,-3.342537554,-3.474568728,-3.646428364,-922.959518,-926.4340867,-926.6059464
1021,184.2645631,5996.455049,1136.836721,758.929631,26896.015,173.051157,183.299622,-87.57452225,64.74209452,218.1279466,2.57682878,-3.358791257,-3.486704297,-3.660097452,-922.9404015,-926.4271058,-926.600499
1022,183.6821589,5994.799828,1136.863617,759.257178,26904.4695,173.040823,183.263061,-86.85752555,63.68170783,219.1607756,2.5703466,-3.345526352,-3.475114047,-3.645672899,-922.9546064,-926.4297204,-926.6002793
1023,185.7140492,6000.005864,1137.423219,758.749858,26899.8544,173.075987,183.370163,-88.36331463,64.80576049,215.1722079,2.59215434,-3.34964016,-3.481050002,-3.655027159,-922.9400079,-926.4210579,-926.595035
1024,184.0235802,5995.584402,1136.846404,759.064291,26900.5324,173.054995,183.310167,-87.23934695,64.06905492,218.6948487,2.57865844,-3.351226107,-3.479960054,-3.652128383,-922.9342185,-926.4141786,-926.5863469
1025,185.4299527,5999.745353,1137.313799,758.765914,26896.73,173.073386,183.366369,-88.34177955,65.14744452,215.5567623,2.59042738,-3.353248658,-3.483230505,-3.657453428,-922.948228,-926.4314586,-926.6056815
1026,184.8744941,5997.231617,1137.162978,758.955747,26899.2436,173.032538,183.238871,-87.44685701,64.30211513,216.9460031,2.56722902,-3.3479438,-3.47909831,-3.651297092,-922.9455927,-926.424691,-926.5968898
1027,184.8441779,5996.961496,1136.904461,758.860754,26898.9331,173.025944,183.239173,-87.67218597,64.54426253,217.4017579,2.56172474,-3.363071733,-3.490578019,-3.66518703,-922.9349569,-926.4255349,-926.6001439
1028,183.9485179,5997.796687,1136.97167,759.12267,26903.7678,173.126101,183.523282,-88.10836258,64.59128645,218.0693762,2.61741194,-3.350306331,-3.479062602,-3.651652493,-922.9504734,-926.429536,-926.6021259
1029,185.2740572,5998.083797,1137.366398,758.92504,26901.0991,173.040104,183.256171,-87.53371174,64.24635042,216.0834419,2.57337336,-3.343165513,-3.475333787,-3.647343826,-922.942828,-926.4181618,-926.5901718
1030,185.3269385,5996.61531,1136.907469,758.788837,26899.2334,172.964109,183.04975,-87.41124948,64.24201818,217.0078924,2.52873131,-3.364058428,-3.491321688,-3.666167448,-922.9468822,-926.4382039,-926.6130496
1031,184.4162149,5996.80775,1136.929891,759.046136,26902.8225,173.050033,183.302024,-87.59280712,64.2974942,217.8948222,2.57539202,-3.355296772,-3.48381304,-3.65679581,-922.9529213,-926.4367343,-926.6097171
1032,183.128089,5995.600209,1136.552143,759.221011,26903.1135,173.113105,183.498087,-87.75125371,64.36070249,219.9657854,2.60684078,-3.359057122,-3.484996228,-3.657948171,-922.9507262,-926.4357224,-926.6086743
1033,185.4940098,5997.112497,1137.217551,758.804665,26896.7547,172.980576,183.08433,-87.17557013,64.34559814,216.1944464,2.54026278,-3.347699673,-3.479288134,-3.651790931,-922.9524938,-926.4317819,-926.6042847
1034,184.5507417,5996.372214,1136.887442,758.936445,26898.6995,173.015363,183.192203,-87.40328035,64.44112281,217.7652757,2.55732385,-3.358657327,-3.486325754,-3.659929418,-922.9465859,-926.4329117,-926.6065153
1035,186.0085522,5999.152042,1137.230109,758.586299,26894.5442,173.004941,183.159398,-88.11127968,65.05408114,215.2142649,2.55345197,-3.363780506,-3.49138712,-3.667538325,-922.9317974,-926.4231845,-926.5993357
1036,183.9718437,5997.436309,1136.979637,759.165494,26905.7322,173.111527,183.485164,-87.94462481,64.31797635,218.1486382,2.60824725,-3.347818796,-3.477268899,-3.649317046,-922.9513799,-926.4286488,-926.600697
1037,185.0860972,5998.22486,1137.171392,758.875677,26899.5102,173.048427,183.291023,-87.89436943,64.59176648,216.5669359,2.57614107,-3.353730017,-3.483053837,-3.656591749,-922.9489841,-926.432038,-926.6055759
1038,183.3547358,5995.098893,1136.931395,759.425447,26908.3085,173.075394,183.359901,-86.94603775,63.57280169,219.3849427,2.58988206,-3.336093125,-3.467394796,-3.636515618,-922.9586894,-926.4260842,-926.595205
1039,183.0798918,5998.436224,1137.242232,759.428876,26905.0405,173.226053,183.801868,-88.12007967,64.65031974,218.3624519,2.67420862,-3.325249534,-3.457825171,-3.6262569,-922.963263,-926.4210882,-926.5895199
1040,184.0430982,5997.764448,1137.003927,759.108316,26903.7682,173.105085,183.463853,-87.97857079,64.53019755,217.8252147,2.60605058,-3.352702003,-3.480406571,-3.653189556,-922.9503521,-926.4307586,-926.6035416
1041,184.2988712,5997.113137,1136.83573,758.979541,26902.6928,173.072959,183.378334,-87.91535766,63.92351378,217.9946247,2.58648688,-3.361257986,-3.488156748,-3.662340764,-922.9417457,-926.4299024,-926.6040864
1042,183.9964045,5997.592973,1136.853996,759.044082,26901.1266,173.111742,183.483887,-88.16596767,64.74391756,218.1253901,2.60907547,-3.352403383,-3.4808425,-3.65382644,-922.9519932,-926.4328357,-926.6058197
1043,185.4504112,5998.365835,1137.357314,758.909814,26904.2804,173.028748,183.225033,-87.70451041,64.03983462,216.0705505,2.56641221,-3.349438443,-3.480265853,-3.653494292,-922.9360235,-926.4162893,-926.5895178
1044,184.6139082,5996.813382,1137.013088,759.040829,26904.8513,173.03794,183.254094,-87.46991133,64.07507271,217.619474,2.57073749,-3.353393662,-3.481973491,-3.654924324,-922.9475254,-926.4294989,-926.6024497
1045,184.8402661,5995.95002,1137.017222,759.024468,26906.1407,172.99699,183.134026,-87.05635577,62.70644273,217.5605594,2.54808043,-3.349133089,-3.479136913,-3.651292648,-922.9523466,-926.4314836,-926.6036393
1046,183.9517465,5996.267482,1136.858146,759.088423,26902.0309,173.066259,183.344052,-87.51172149,64.27093697,218.52071,2.5839735,-3.352593009,-3.48050027,-3.652982677,-922.9451933,-926.4256935,-926.5981759
1047,185.1059395,5997.64453,1137.232493,758.913046,26900.4048,173.028128,183.219888,-87.52497394,64.37364065,216.5727085,2.56688254,-3.349780038,-3.480223917,-3.653026841,-922.9400996,-926.4203235,-926.5931265
1048,183.9526469,5996.103545,1136.810627,759.161992,26906.3215,173.067545,183.355303,-87.54452339,64.06634247,218.8183529,2.58424662,-3.357651896,-3.484929793,-3.658102603,-922.9358032,-926.420733,-926.5939058
1049,184.1286697,5998.193342,1137.181554,759.12412,26903.1991,173.127366,183.518865,-87.96517493,64.39132999,217.4226341,2.61906152,-3.340485488,-3.471309133,-3.642464826,-922.9618806,-926.4331897,-926.6043454
1050,184.3457393,5997.890726,1137.034346,759.005076,26900.5339,173.086153,183.404048,-87.98784078,64.66988006,217.4984277,2.59501904,-3.351581586,-3.480599013,-3.65350961,-922.9499623,-926.4305613,-926.6034719
1051,185.2729975,5997.907562,1137.041896,758.696267,26893.1861,173.01916,183.20895,-87.82334852,65.00819346,216.4804049,2.55977361,-3.362340884,-3.489995876,-3.665069005,-922.9420774,-926.4320733,-926.6071464
1052,183.6990304,5995.711428,1136.969685,759.243779,26904.2268,173.071233,183.345118,-87.11546915,63.87638601,218.6486637,2.58891824,-3.339889815,-3.470288474,-3.640384339,-922.9586083,-926.4288968,-926.5989926
1053,185.2725418,5996.91796,1136.897868,758.70716,26895.1454,172.986481,183.105565,-87.61993319,64.65538348,216.929222,2.5422931,-3.366617357,-3.49298714,-3.668439617,-922.9393258,-926.4323129,-926.6077654
1054,185.6386084,5998.487873,1137.227942,758.769431,26900.7166,173.022293,183.215637,-87.87224204,64.43762678,215.86717,2.56211064,-3.353837063,-3.483599751,-3.657722386,-922.9465336,-926.4301333,-926.6042559
1055,184.5354461,5997.049776,1136.908559,758.964025,26900.916,173.048465,183.295432,-87.78126724,64.41473802,217.7412433,2.57487306,-3.360846745,-3.488019567,-3.662183605,-922.9394845,-926.427504,-926.6016681
1056,184.3793023,5997.256884,1136.84712,758.949719,26899.7531,173.065437,183.352595,-87.95033203,64.65414649,217.8405938,2.58289797,-3.360464257,-3.488122739,-3.662290423,-922.9365426,-926.4246654,-926.5988331
1057,184.5386917,5997.175032,1137.092795,759.004996,26900.3939,173.049683,183.29078,-87.50651454,64.40909413,217.347942,2.57649264,-3.34666241,-3.477103358,-3.648936142,-922.9582329,-926.4353363,-926.607169
1058,185.3290257,5998.023437,1136.964453,758.7114,26896.9098,173.029822,183.253737,-88.0862886,64.95244718,216.7662177,2.56311169,-3.371320926,-3.496846784,-3.67363423,-922.9135967,-926.4104435,-926.5872309
1059,186.5815691,5999.514475,1137.611622,758.5875,26896.2323,172.984045,183.088256,-87.69603533,64.53751893,214.148085,2.54412025,-3.348669299,-3.481234106,-3.655081996,-922.9454158,-926.4266499,-926.6004977
1060,186.074053,5999.272797,1137.195309,758.577247,26893.6633,173.012594,183.196101,-88.20950647,65.13270278,215.222248,2.55603165,-3.364290151,-3.492646568,-3.668795092,-922.9390446,-926.4316912,-926.6078397
1061,184.0925073,5996.635062,1137.061907,759.158674,26904.3177,173.073266,183.357623,-87.36913073,64.00160634,218.0131226,2.59041429,-3.34120989,-3.472049411,-3.642746924,-922.9596337,-926.4316831,-926.6023806
1062,185.6693723,5997.42785,1136.926905,758.599282,26893.9332,172.961314,183.045508,-87.75226849,64.8776988,216.3850082,2.526147,-3.376584106,-3.501442019,-3.67860098,-922.9288237,-926.4302657,-926.6074247
1063,185.0729211,5998.982512,1137.270971,758.957716,26905.9137,173.0761,183.372169,-88.13173684,64.34572214,216.3881945,2.59084592,-3.3492603,-3.479713974,-3.653002036,-922.9471395,-926.4268534,-926.6001415
1064,184.4358859,5996.391189,1136.628659,758.866841,26897.6564,173.031771,183.255053,-87.83490676,64.61828601,218.2751522,2.56358783,-3.368087877,-3.493273578,-3.668470579,-922.9529521,-926.4462257,-926.6214227
1065,184.7883631,5997.369087,1137.056509,758.975662,26903.7388,173.040217,183.264959,-87.65796537,64.3025251,217.2062027,2.57103526,-3.353093449,-3.482703057,-3.655877601,-922.9458968,-926.4285999,-926.6017744
1066,186.0327167,5997.991004,1137.453494,758.696032,26894.2098,172.977113,183.064305,-87.26857194,64.47821021,215.0894441,2.54108372,-3.346440345,-3.478772205,-3.651533306,-922.946282,-926.4250542,-926.5978153
1067,183.6222309,5996.007788,1136.904979,759.271424,26907.8095,173.068628,183.345704,-87.33643303,63.79785332,218.782208,2.58555384,-3.3458042,-3.474699942,-3.645688596,-922.9574878,-926.4321877,-926.6031764
1068,183.8748037,5996.821237,1136.803485,759.053625,26900.1873,173.094599,183.441324,-87.86901987,64.6304165,218.57442,2.59782908,-3.356132607,-3.483870399,-3.657035127,-922.9424002,-926.4262706,-926.5994353
1069,184.9402146,5997.384938,1137.039343,758.905047,26900.0603,173.021443,183.212484,-87.62402002,64.45674558,216.9747051,2.56116777,-3.354852168,-3.48381734,-3.657237647,-922.9622771,-926.4460944,-926.6195147
1070,185.6158903,5998.946655,1137.303561,758.833777,26903.4346,173.036956,183.258541,-88.03509895,64.42830051,215.7431765,2.56995075,-3.357597834,-3.486856443,-3.661697494,-922.9217455,-926.4086019,-926.5834429
1071,185.0086272,5998.308712,1136.995038,758.737593,26893.8524,173.069379,183.359548,-88.27628823,65.19550981,216.9438084,2.58588238,-3.364626206,-3.491654842,-3.667407903,-922.924172,-926.4158268,-926.5915799
1072,185.136378,5997.464905,1137.221853,758.941116,26902.2935,173.009893,183.162131,-87.40215987,64.17895592,216.5117682,2.55677194,-3.348196672,-3.478696333,-3.651110449,-922.9613205,-926.4400168,-926.6124309
1073,185.2281912,6000.134179,1137.35658,758.827673,26897.9011,173.103067,183.45299,-88.514244,65.19361397,215.643063,2.60655156,-3.350099684,-3.479902017,-3.653638629,-922.9567511,-926.4366531,-926.6103897
1074,185.1144565,5998.416076,1137.133385,758.917098,26904.8105,173.049932,183.301333,-88.02943883,64.39061117,216.4749018,2.57602658,-3.357746172,-3.485898316,-3.660251957,-922.9457177,-926.431616,-926.6059697
1075,184.0666379,5996.420391,1136.718019,759.004183,26901.2713,173.071593,183.370553,-87.77788244,64.35661013,218.5573577,2.58553858,-3.358469267,-3.485654022,-3.659331788,-922.9437071,-926.4293611,-926.6030389
1076,184.3687455,5996.536944,1136.891585,758.950686,26897.6892,173.034157,183.257498,-87.51146139,64.64943764,217.9203574,2.56651163,-3.358642495,-3.48558537,-3.659274548,-922.9416403,-926.4272257,-926.6009149
1077,185.7448171,5997.979624,1137.030185,758.583115,26892.4442,172.984315,183.102598,-87.84153104,64.82061151,215.9850104,2.54194874,-3.368999761,-3.495631111,-3.671831297,-922.9379831,-926.4336142,-926.6098144
1078,185.5329591,5999.056769,1137.474612,758.810909,26898.2053,173.053034,183.289109,-87.80124813,64.6813765,215.466209,2.58177891,-3.343535054,-3.475996379,-3.648541487,-922.9486943,-926.4246907,-926.5972358
1079,185.4523089,5997.846745,1137.14125,758.838658,26901.9252,173.004957,183.160684,-87.68632144,64.44353358,216.3913226,2.55261478,-3.360699743,-3.488977153,-3.663734804,-922.9302951,-926.4192723,-926.5940299
1080,184.3230067,5996.823983,1136.954342,759.049864,26901.4497,173.056938,183.315058,-87.59605103,64.31253009,217.9872616,2.57916766,-3.351624293,-3.480478315,-3.653081037,-922.9517377,-926.432216,-926.6048187
1081,186.7245817,6000.515617,1137.461233,758.390208,26888.656,173.008331,183.175477,-88.37269267,65.41465126,213.9310724,2.55463377,-3.362151521,-3.491617105,-3.66805941,-922.9315265,-926.4231436,-926.5995859
1082,184.0079572,5996.206107,1136.888143,759.129725,26904.7641,173.058753,183.324679,-87.488246,63.86427634,218.4854247,2.57967341,-3.355090887,-3.482900163,-3.655581936,-922.9495691,-926.4324693,-926.6051511
1083,185.7004745,5999.056153,1137.337895,758.757057,26897.5357,173.032428,183.243571,-87.95625475,64.88735007,215.4829664,2.56892094,-3.354046335,-3.484120937,-3.658338841,-922.9416937,-926.4258146,-926.6000325
1084,185.2964783,5998.187811,1137.123498,758.776285,26898.0898,173.029798,183.238476,-87.88772721,64.65267476,216.3772243,2.56529545,-3.354046052,-3.483490066,-3.657359343,-922.953555,-926.4370451,-926.6109143
1085,184.0779611,5996.799511,1136.99031,759.099232,26902.2559,173.082114,183.388298,-87.59812427,64.37126914,218.1129195,2.59435286,-3.35162578,-3.480659688,-3.653025159,-922.9354889,-926.4161486,-926.5885141
1086,185.0989642,5999.377138,1137.274701,758.795479,26894.1683,173.093208,183.425789,-88.30232805,65.31517631,216.0606331,2.60015423,-3.350870546,-3.480861169,-3.654605603,-922.9444516,-926.4253128,-926.5990572
1087,185.3815795,5997.590403,1137.122314,758.850709,26903.377,173.001309,183.15883,-87.59524639,64.15457931,216.4517443,2.54932732,-3.356948283,-3.486252593,-3.660449083,-922.9345441,-926.4207967,-926.5949932
1088,185.216136,5998.778257,1137.269761,758.88428,26901.4569,173.069717,183.359407,-88.03788932,64.58374084,216.2734477,2.58639375,-3.350178998,-3.480972136,-3.654389681,-922.9372373,-926.4182094,-926.591627
1089,184.4982281,5997.041943,1136.806919,758.933533,26902.4498,173.029553,183.256009,-87.87488865,64.4217295,217.8037115,2.56163505,-3.366473476,-3.492652474,-3.667609303,-922.9494698,-926.4421223,-926.6170791
1090,184.9193855,5997.598416,1137.069145,758.845647,26896.4923,173.046654,183.292044,-87.7973156,64.73473123,217.0387598,2.57373473,-3.356717732,-3.485629357,-3.659592745,-922.929828,-926.4154574,-926.5894207
1091,184.9591603,5996.354182,1137.036729,758.930541,26899.9375,172.9882,183.108776,-87.17397946,64.20065837,217.2350782,2.54381343,-3.354192414,-3.482607906,-3.65566083,-922.9426319,-926.4252398,-926.5982927
1092,183.2752184,5995.769785,1136.698183,759.234693,26904.4024,173.106266,183.476895,-87.6753457,64.18742328,219.5148661,2.60444118,-3.356928769,-3.483179704,-3.655894387,-922.9433447,-926.4265244,-926.599239
1093,185.2870609,5998.583282,1137.404529,758.962211,26904.41,173.053714,183.290709,-87.67750834,64.14017624,215.9597325,2.58189415,-3.341678395,-3.474125023,-3.646064538,-922.9517888,-926.4259138,-926.5978533
1094,185.7550195,5999.545139,1137.336219,758.692095,26895.0612,173.045409,183.282391,-88.2221705,64.97983383,215.3751898,2.5749545,-3.352851152,-3.483327944,-3.657676338,-922.9495641,-926.432892,-926.6072404
1095,183.8483941,5997.52545,1137.106628,759.186517,26902.0526,173.114373,183.478802,-87.75980328,64.44037141,217.9013209,2.61172332,-3.338836248,-3.469317971,-3.639873084,-922.9658371,-926.4351551,-926.6057102
1096,183.9739478,5998.557939,1137.1587,759.263558,26912.3091,173.155056,183.612276,-88.23454868,63.94974533,217.6791994,2.63336392,-3.339781761,-3.470660206,-3.641980283,-922.9582837,-926.4289439,-926.600264
1097,185.0509493,5998.166547,1137.244775,758.941612,26900.4616,173.04458,183.286799,-87.76802404,64.61928841,216.5666513,2.5727837,-3.349736193,-3.479770028,-3.652785809,-922.9434621,-926.4232321,-926.5962479
1098,184.1572066,5995.745232,1136.835186,759.10269,26905.1192,173.04237,183.275468,-87.31073273,63.93369248,218.5926498,2.57142053,-3.354950867,-3.482980646,-3.65575947,-922.9379728,-926.4209535,-926.5937323
1099,184.8903309,5998.593055,1137.28312,758.943798,26900.6091,173.077439,183.365158,-87.9148072,64.6701693,216.4649693,2.59343463,-3.347460193,-3.477712038,-3.650340369,-922.9476906,-926.4254027,-926.598031
1100,185.0021331,5998.104173,1137.099099,758.844348,26897.1414,173.044734,183.275349,-87.88942462,64.79477311,216.6330824,2.57415288,-3.354633768,-3.483057265,-3.656692018,-922.9586835,-926.4417408,-926.6153755
1101,185.4850749,5998.518306,1137.3583,758.788826,26897.5382,173.032031,183.240231,-87.73652104,64.63231281,215.7742445,2.56775225,-3.348247227,-3.479507974,-3.65255898,-922.9493881,-926.428896,-926.601947
1102,184.5943528,5997.929052,1137.146354,759.09111,26910.2952,173.07544,183.375726,-87.8281506,63.84162661,217.0157641,2.59021914,-3.346458583,-3.476550597,-3.648712914,-922.9606196,-926.4371702,-926.6093325
1103,183.3558828,5995.116848,1136.722617,759.304779,26906.3714,173.072692,183.356913,-87.24659789,63.78658562,219.5887274,2.58756904,-3.34936808,-3.477134745,-3.648326656,-922.9506107,-926.4277455,-926.5989374
